Split_type,Task,Seed,Phase,Score,eta,fine_weight,temperature,mid_floor,early_tau,late_tau,order_blend,prior_sigma,Method,Acc,Macro-F1,Balanced-Acc,E-F1,M-F1,L-F1,E-Rec,M-Rec,L-Rec,M-Pre,M→E,M→L,E→M,L→M,Rev,Jump,Smooth,Predicted_class_count,Early_recall,Middle_recall,Late_recall
original,N2,2026,local_top20,0.45316722473779386,0.78,0.3,2.0,0.01,0.42,0.7,0.08,0.22,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.24683563832781222,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.45349065845046543,0.78,0.3,2.0,0.01,0.42,0.7,0.1,0.22,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.24279271691941756,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.45381372075885046,0.78,0.3,2.0,0.01,0.42,0.7,0.12,0.22,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.23875443806460503,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.45332165784752126,0.78,0.3,2.0,0.01,0.42,0.73,0.08,0.22,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.24490522445621954,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.45364357540687683,0.78,0.3,2.0,0.01,0.42,0.73,0.1,0.22,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.24088125496427507,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.4539636783873623,0.78,0.3,2.0,0.01,0.42,0.73,0.12,0.22,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.23687996770820688,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.4529094831561807,0.77,0.0,2.0,0.0,0.34,0.55,0.08,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.2500574080979772,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.453234730945974,0.77,0.0,2.0,0.0,0.34,0.55,0.1,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.2459918107255607,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.45355997873576737,0.77,0.0,2.0,0.0,0.34,0.55,0.12,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.24192621335314352,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.45278013577662274,0.77,0.0,2.0,0.0,0.34,0.58,0.08,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.2516742503424516,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.45310794976468294,0.77,0.0,2.0,0.0,0.34,0.58,0.1,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.24757657549169862,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.4534346827422748,0.77,0.0,2.0,0.0,0.34,0.58,0.12,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.24349241327180113,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.45293480567087196,0.77,0.0,2.0,0.0,0.36,0.55,0.08,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.24974087666433595,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.45326227865006835,0.77,0.0,2.0,0.0,0.36,0.55,0.1,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.24564746442438118,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.4535897516292648,0.77,0.0,2.0,0.0,0.36,0.55,0.12,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.24155405218442585,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.4528112851199422,0.77,0.0,2.0,0.0,0.36,0.58,0.08,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.2512848835509582,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.45314023117460533,0.77,0.0,2.0,0.0,0.36,0.58,0.1,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.24717305786766866,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.45346917722926855,0.77,0.0,2.0,0.0,0.36,0.58,0.12,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.24306123218437858,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.45298839961552934,0.77,0.0,2.0,0.0,0.38,0.55,0.08,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.2490709523561189,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.45331766362482756,0.77,0.0,2.0,0.0,0.38,0.55,0.1,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.2449551522398913,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.4536469276341258,0.77,0.0,2.0,0.0,0.38,0.55,0.12,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.24083935212366317,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.4528699471139529,0.77,0.0,2.0,0.0,0.38,0.58,0.08,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.25055160862582426,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.4532006648044126,0.77,0.0,2.0,0.0,0.38,0.58,0.1,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.24641763749507792,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.45353138249487235,0.77,0.0,2.0,0.0,0.38,0.58,0.12,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.2422836663643311,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.45289162892046614,0.8,0.0,2.0,0.0,0.34,0.55,0.08,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.2502805860444091,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.45322345809054676,0.8,0.0,2.0,0.0,0.34,0.55,0.1,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.24613272141840103,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.45355528726062744,0.8,0.0,2.0,0.0,0.34,0.55,0.12,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.24198485679239243,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.45278488175502735,0.8,0.0,2.0,0.0,0.34,0.58,0.08,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.25161492561239335,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.45311829590494335,0.8,0.0,2.0,0.0,0.34,0.58,0.1,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.24744724873844362,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.4534517100548594,0.8,0.0,2.0,0.0,0.34,0.58,0.12,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.24327957186449328,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.45291352848305516,0.8,0.0,2.0,0.0,0.36,0.55,0.08,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.25000684151204594,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.4535802348584078,0.8,0.0,2.0,0.0,0.36,0.55,0.12,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.241673011820138,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.4528106724225794,0.8,0.0,2.0,0.0,0.36,0.58,0.08,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.2512925422679931,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.4531455849711551,0.8,0.0,2.0,0.0,0.36,0.58,0.1,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.24710613541079685,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.45348049751973085,0.8,0.0,2.0,0.0,0.36,0.58,0.12,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.24291972855360006,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.45295914953507505,0.8,0.0,2.0,0.0,0.38,0.55,0.08,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.24943657836179717,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.4532936857892107,0.8,0.0,2.0,0.0,0.38,0.55,0.1,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.24525487518510203,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.45362822204334635,0.8,0.0,2.0,0.0,0.38,0.55,0.12,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.24107317200840628,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.45286045610241166,0.8,0.0,2.0,0.0,0.38,0.58,0.08,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.25067024627008977,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.45319652145242423,0.8,0.0,2.0,0.0,0.38,0.58,0.1,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.24646942939493258,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.45353258680243685,0.8,0.0,2.0,0.0,0.38,0.58,0.12,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.24226861251977483,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.4528676971900254,0.83,0.0,2.0,0.0,0.34,0.55,0.08,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.2505797326749183,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.453205656147766,0.83,0.0,2.0,0.0,0.34,0.55,0.1,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.24635524570316056,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.45354361510550667,0.83,0.0,2.0,0.0,0.34,0.55,0.12,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.24213075873140216,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.45277790391958617,0.83,0.0,2.0,0.0,0.34,0.58,0.08,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.2517021485554082,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.45311744556523276,0.83,0.0,2.0,0.0,0.34,0.58,0.1,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.24745787798482585,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.4534569872108794,0.83,0.0,2.0,0.0,0.34,0.58,0.12,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.24321360741424286,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.4528859139129688,0.83,0.0,2.0,0.0,0.36,0.55,0.08,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.25035202363812536,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.45322506880935143,0.83,0.0,2.0,0.0,0.36,0.55,0.1,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.24611258743334266,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.45356422370573407,0.83,0.0,2.0,0.0,0.36,0.55,0.12,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.24187315122855949,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.45279940321877776,0.83,0.0,2.0,0.0,0.36,0.58,0.08,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.25143340731551317,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.45314011281122824,0.83,0.0,2.0,0.0,0.36,0.58,0.1,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.24717453740988254,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
original,N2,2026,local_top20,0.4534808224036787,0.83,0.0,2.0,0.0,0.36,0.58,0.12,0.35,B12,0.7741935483870968,0.6911764705882354,0.652991452991453,0.8235294117647058,0.5,0.7500000000000001,0.9333333333333333,0.3333333333333333,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,1,0.2429156675042514,3,0.9333333333333333,0.3333333333333333,0.6923076923076923
